Index,Left offset,Top offset,Right offset,Bottom offset,Index of palm class
107949,18427,23056,18540,23169,3
107950,18327,23093,18439,23206,3
107951,18231,23166,18344,23280,3
107952,18140,23227,18253,23341,3
107953,18141,23334,18254,23447,3
107954,18231,23280,18344,23393,3
107955,18321,23236,18434,23349,3
107956,18427,23178,18540,23292,3
107957,18427,23292,18540,23405,3
107958,18337,23340,18450,23453,3
107959,18041,23391,18153,23504,3
107960,17851,23396,17951,23497,3
107961,17940,23336,18053,23450,3
107962,18038,23273,18151,23386,3
107963,18042,23165,18155,23278,3
107964,17942,23206,18054,23319,3
107965,17844,23270,17956,23383,3
107966,17750,23323,17862,23436,3
107967,17743,23220,17855,23334,3
107968,17849,23158,17961,23271,3
107969,17940,23103,18053,23217,3
107970,18059,23049,18172,23162,3
107971,18045,22945,18158,23058,3
107972,17956,22993,18069,23106,3
107973,17850,23038,17963,23151,3
107974,17760,23092,17873,23206,3
107975,17750,22987,17862,23100,3
107976,17852,22937,17964,23050,3
107977,17958,22874,18070,22987,3
107978,18050,22832,18163,22945,3
107979,18044,22714,18156,22828,3
107980,17963,22760,18076,22873,6
107981,17863,22796,17975,22909,3
107982,17761,22873,17873,22986,3
107983,17759,22767,17859,22868,3
107984,17855,22706,17967,22820,3
107985,17961,22645,18073,22758,3
107986,18059,22595,18171,22708,3
107987,18060,22492,18173,22605,3
107988,17955,22547,18068,22660,3
107989,17874,22594,17974,22695,3
107990,17766,22640,17879,22753,3
107991,17765,22548,17877,22661,3
107992,17864,22485,17964,22585,3
107993,17960,22433,18072,22547,3
107994,18062,22382,18162,22483,3
107995,18067,22263,18167,22363,3
107996,17967,22334,18067,22435,3
107997,17873,22378,17973,22479,3
107998,17781,22433,17881,22533,3
107999,17781,22322,17881,22423,3
108000,17881,22248,17981,22348,3
108001,17970,22202,18083,22315,3
108002,18064,22147,18177,22260,3
108003,18078,22038,18190,22151,3
108004,17975,22092,18087,22206,3
108005,17881,22154,17981,22255,3
108006,17779,22195,17891,22308,3
108007,17781,22085,17894,22199,3
108008,17886,22036,17986,22137,3
108009,17975,21979,18087,22092,3
108010,18071,21918,18184,22031,3
108011,18078,21805,18191,21918,3
108012,17976,21867,18089,21980,3
108013,17886,21912,17999,22026,3
108014,17783,21978,17895,22091,3
108015,17789,21876,17902,21990,3
108016,17890,21819,17990,21919,3
108017,17981,21754,18094,21867,3
108018,18083,21699,18196,21813,3
108019,18078,21576,18191,21689,3
108020,17984,21643,18097,21757,3
108021,17893,21698,17993,21798,3
108022,17787,21743,17899,21856,3
108023,17799,21643,17899,21743,3
108024,17897,21588,17997,21689,3
108025,17990,21526,18102,21639,3
108026,18092,21470,18204,21584,3
108027,18090,21353,18203,21466,3
108028,17996,21437,18096,21537,3
108029,17898,21479,17985,21567,3
108030,17797,21527,17897,21628,3
108031,17802,21415,17902,21516,3
108032,17902,21363,18002,21464,3
108033,17985,21297,18097,21410,3
108034,18088,21243,18200,21356,3
108035,18096,21137,18196,21238,3
108036,17995,21201,18108,21314,3
108037,17900,21254,18000,21355,3
108038,17794,21298,17907,21411,3
108039,17809,21185,17921,21298,3
108040,17909,21153,18009,21253,3
108041,18000,21101,18100,21202,3
108042,18102,21042,18189,21130,3
108043,18102,20911,18214,21024,3
108044,18016,21003,18091,21078,3
108045,17916,21030,18016,21131,3
108046,17803,21081,17903,21181,3
108047,17813,20970,17913,21071,3
108048,17916,20900,18016,21000,3
108049,18022,20891,18097,20966,3
108050,18106,20806,18194,20894,3
108051,18108,20696,18208,20797,3
108052,18012,20751,18100,20840,3
108053,18107,20565,18220,20678,3
108054,17826,20513,17926,20614,3
108055,17823,20391,17922,20491,3
108056,17925,20323,18037,20436,3
108057,18034,20263,18134,20364,3
108058,18038,20158,18150,20271,3
108059,17935,20219,18035,20320,3
108060,17820,20276,17933,20390,3
108061,17825,20167,17925,20268,3
108062,17921,20105,18034,20218,3
108063,18016,20031,18141,20156,3
108064,18010,19931,18135,20057,3
108065,17936,19988,18048,20101,3
108066,17834,20037,17946,20150,3
108067,17827,19934,17940,20047,3
108068,17931,19877,18043,19990,3
108069,18013,19803,18138,19929,3
108070,18035,19712,18148,19825,3
108071,17933,19765,18033,19865,3
108072,17830,19820,17943,19933,3
108073,17839,19712,17952,19825,3
108074,17932,19654,18032,19755,3
108075,17736,19642,17849,19756,3
108076,17650,19699,17763,19813,3
108077,17536,19758,17649,19871,3
108078,17444,19810,17556,19923,3
108079,17442,19699,17542,19800,3
108080,17556,19639,17656,19740,3
108081,17738,19760,17850,19873,3
108082,17644,19815,17744,19916,3
108083,17546,19854,17658,19967,3
108084,17437,19935,17549,20048,3
108085,17444,20049,17544,20150,3
108086,17528,19982,17641,20095,3
108087,17626,19923,17739,20036,3
108088,17729,19879,17842,19993,3
108089,17736,19975,17848,20089,3
108090,17631,20048,17744,20162,3
108091,17535,20086,17647,20199,3
108092,17443,20149,17556,20263,3
108093,17439,20273,17552,20387,3
108094,17538,20214,17638,20315,3
108095,17642,20143,17754,20256,3
108096,17738,20101,17851,20214,3
108097,17728,20215,17840,20328,3
108098,17630,20286,17742,20399,3
108099,17534,20325,17634,20426,3
108100,17438,20384,17550,20497,3
108101,17431,20479,17544,20592,3
108102,17533,20445,17633,20546,3
108103,17631,20385,17743,20499,3
108104,17730,20328,17830,20429,3
108105,17724,20440,17836,20553,3
108106,17620,20501,17720,20602,3
108107,17537,20551,17625,20639,3
108108,17427,20596,17539,20709,3
108109,17430,20726,17518,20814,3
108110,17532,20662,17632,20763,3
108111,17628,20616,17728,20716,3
108112,17714,20552,17827,20665,3
108113,17720,20918,17820,21019,3
108114,17615,20961,17715,21061,3
108115,17507,21010,17620,21123,3
108116,17410,21167,17523,21280,3
108117,17516,21127,17616,21228,3
108118,17615,21075,17715,21176,3
108119,17725,21032,17812,21120,3
108120,17708,21122,17821,21235,3
108121,17604,21187,17716,21301,3
108122,17504,21233,17617,21346,3
108123,17415,21301,17515,21402,3
108124,17415,21403,17515,21503,3
108125,17498,21346,17610,21459,3
108126,17593,21291,17705,21405,3
108127,17716,21222,17829,21335,3
108128,17701,21345,17814,21458,3
108129,17605,21401,17717,21514,3
108130,17505,21459,17605,21559,3
108131,17407,21516,17507,21616,3
108132,17406,21617,17518,21731,3
108133,17506,21575,17606,21675,3
108134,17586,21526,17699,21639,3
108135,17703,21462,17815,21575,3
108136,17698,21584,17811,21698,3
108137,17593,21627,17705,21740,3
108138,17498,21696,17598,21796,3
108139,17410,21747,17498,21835,3
108140,17404,21855,17517,21968,3
108141,17500,21792,17612,21905,3
108142,17598,21734,17710,21847,3
108143,17679,21686,17791,21799,3
108144,17702,21800,17802,21901,3
108145,17583,21855,17696,21968,3
108146,17501,21918,17601,22019,3
108147,17402,21956,17514,22069,3
108148,17399,22084,17511,22197,3
108149,17495,22027,17595,22128,3
108150,17588,21964,17701,22077,3
108151,17688,21909,17800,22023,3
108152,17685,22039,17797,22152,3
108153,17588,22093,17688,22193,3
108154,17492,22145,17592,22245,3
108155,17396,22197,17496,22297,3
108156,17379,22311,17491,22425,3
108157,17488,22261,17588,22361,3
108158,17578,22206,17678,22307,3
108159,17677,22151,17789,22264,3
108160,17673,22249,17785,22362,3
108161,17583,22306,17695,22420,3
108162,17503,22371,17603,22472,3
108163,17394,22420,17494,22521,3
108164,17381,22534,17494,22647,3
108165,17481,22488,17581,22589,3
108166,17581,22430,17681,22531,3
108167,17671,22376,17784,22489,3
108168,17676,22477,17789,22590,3
108169,17584,22535,17696,22649,3
108170,17483,22595,17583,22696,3
108171,17386,22660,17499,22774,3
108172,17377,22758,17489,22871,3
108173,17467,22710,17579,22823,3
108174,17549,22648,17674,22774,3
108175,17670,22597,17782,22710,3
108176,17654,22704,17779,22830,3
108177,17561,22749,17673,22862,3
108178,17472,22821,17572,22922,3
108179,17377,22870,17489,22983,3
108180,17374,22976,17487,23089,3
108181,17476,22933,17576,23034,3
108182,17575,22875,17688,22988,3
108183,17659,22810,17771,22923,3
108184,17665,22930,17778,23043,3
108185,17563,22975,17676,23088,3
108186,17472,23046,17572,23147,3
108187,17378,23089,17490,23203,3
108188,17355,23213,17468,23327,3
108189,17463,23153,17575,23267,3
108190,17561,23094,17673,23207,3
108191,17656,23042,17768,23155,3
108192,17664,23147,17776,23260,3
108193,17562,23216,17674,23329,3
108194,17468,23261,17580,23375,3
108195,17354,23323,17479,23449,3
108196,17466,23373,17566,23474,3
108197,17563,23316,17675,23429,3
108198,17653,23272,17753,23372,3
108199,17648,23384,17760,23497,3
108200,17267,23383,17367,23484,3
108201,17078,23358,17191,23472,3
108202,17168,23314,17281,23428,3
108203,17272,23267,17384,23380,3
108204,17282,23156,17395,23269,3
108205,17178,23201,17290,23314,3
108206,17081,23254,17181,23355,3
108207,16976,23313,17076,23413,3
108208,16974,23189,17086,23302,3
108209,17082,23140,17195,23253,3
108210,17179,23087,17292,23200,3
108211,17276,23032,17388,23145,3
108212,17276,22916,17388,23029,3
108213,17170,22967,17282,23080,3
108214,17076,23026,17176,23127,3
108215,16989,23065,17101,23178,3
108216,16993,22968,17105,23081,3
108217,17084,22913,17197,23027,3
108218,17174,22862,17287,22975,3
108219,17283,22814,17395,22927,3
108220,17284,22692,17409,22817,3
108221,17168,22739,17280,22852,3
108222,17086,22808,17186,22908,3
108223,16996,22858,17096,22959,3
108224,16994,22736,17107,22849,3
108225,17100,22684,17200,22785,3
108226,17176,22644,17288,22758,3
108227,17291,22579,17403,22692,3
108228,17295,22478,17407,22591,3
108229,17194,22519,17307,22632,3
108230,17096,22575,17196,22675,3
108231,17002,22634,17102,22735,3
108232,16998,22523,17098,22623,3
108233,17096,22465,17196,22566,3
108234,17201,22411,17314,22525,3
108235,17304,22354,17417,22467,3
108236,17293,22233,17405,22346,3
108237,17187,22294,17299,22407,3
108238,17100,22352,17200,22453,3
108239,17003,22411,17103,22511,3
108240,17005,22294,17118,22407,3
108241,17102,22240,17202,22341,3
108242,17195,22185,17307,22298,3
108243,17296,22142,17396,22243,3
108244,17301,22028,17413,22141,3
108245,17205,22074,17318,22188,3
108246,17106,22119,17206,22220,3
108247,17004,22165,17117,22278,3
108248,17010,22066,17110,22166,3
108249,17123,22009,17223,22109,3
108250,17208,21953,17321,22066,3
108251,17309,21899,17421,22012,3
108252,17308,21787,17420,21900,3
108253,17204,21844,17317,21957,3
108254,17121,21907,17196,21982,3
108255,17012,21947,17112,22048,3
108256,17017,21837,17117,21937,3
108257,17122,21789,17222,21889,3
108258,17207,21733,17320,21846,3
108259,17308,21689,17420,21803,3
108260,17309,21567,17422,21680,3
108261,17215,21627,17328,21740,3
108262,17117,21675,17217,21776,3
108263,17024,21727,17124,21828,3
108264,17019,21626,17119,21727,3
108265,17124,21566,17224,21667,3
108266,17211,21509,17324,21623,3
108267,17309,21450,17422,21563,3
108268,17324,21343,17424,21443,3
108269,17217,21392,17329,21505,3
108270,17135,21449,17223,21537,3
108271,17017,21491,17129,21604,3
108272,17034,21409,17147,21523,3
108273,17125,21328,17225,21428,3
108274,17218,21276,17318,21377,3
108275,17317,21243,17430,21356,3
108276,17232,21151,17332,21251,3
108277,17123,21211,17223,21311,3
108278,17033,21265,17145,21379,3
108279,17042,21164,17142,21265,3
108280,17131,21102,17244,21215,3
108281,17225,21050,17338,21163,3
108282,17340,20888,17440,20989,3
108283,17228,20927,17340,21041,3
108284,17130,20987,17242,21100,3
108285,17034,21058,17147,21171,3
108286,17047,20940,17147,21041,3
108287,17139,20882,17252,20995,3
108288,17221,20813,17334,20926,3
108289,17333,20777,17433,20877,3
108290,17325,20652,17437,20765,3
108291,17228,20702,17341,20815,3
108292,17144,20774,17244,20874,3
108293,17048,20818,17160,20931,3
108294,17048,20723,17148,20824,3
108295,17143,20659,17256,20773,3
108296,17223,20590,17335,20704,3
108297,17331,20542,17444,20656,3
108298,17338,20432,17451,20545,3
108299,17238,20478,17350,20592,3
108300,17154,20535,17254,20636,3
108301,17040,20603,17153,20717,3
108302,17050,20485,17162,20598,3
108303,17147,20439,17247,20540,3
108304,17238,20367,17350,20480,3
108305,17336,20321,17448,20435,3
108306,17340,20197,17452,20311,3
108307,17240,20265,17353,20379,3
108308,17144,20316,17256,20429,3
108309,17056,20365,17169,20478,3
108310,17051,20262,17164,20376,3
108311,17149,20195,17262,20308,3
108312,17247,20144,17360,20257,3
108313,17340,20090,17452,20203,3
108314,17356,19992,17456,20093,3
108315,17260,20037,17347,20125,3
108316,17160,20100,17260,20200,3
108317,17047,20158,17147,20259,3
108318,17051,20041,17164,20155,3
108319,17148,19978,17248,20079,3
108320,17257,19918,17369,20031,3
108321,17359,19870,17471,19983,3
108322,17354,19763,17454,19863,3
108323,17250,19804,17363,19918,3
108324,17160,19865,17260,19966,3
108325,17049,19913,17161,20027,3
108326,17062,19822,17162,19923,3
108327,17157,19747,17257,19847,3
108328,17269,19695,17381,19808,3
108329,17360,19642,17460,19742,3
108330,17283,19605,17370,19693,3
108331,17163,19643,17263,19743,3
108332,17068,19691,17180,19804,3
108333,16971,19640,17071,19741,3
108334,16870,19696,16970,19796,3
108335,16764,19741,16864,19842,3
108336,16662,19798,16762,19899,3
108337,16678,19687,16778,19788,3
108338,16772,19628,16872,19728,3
108339,16971,19761,17071,19862,3
108340,16875,19814,16962,19902,3
108341,16767,19866,16867,19967,3
108342,16671,19898,16771,19999,3
108343,16654,20009,16767,20122,3
108344,16768,19970,16881,20084,3
108345,16866,19919,16979,20032,3
108346,16959,19874,17059,19975,3
108347,16954,19973,17066,20086,3
108348,16865,20018,16977,20132,3
108349,16764,20077,16877,20190,3
108350,16662,20130,16775,20243,3
108351,16656,20250,16756,20350,3
108352,16743,20195,16855,20309,3
108353,16862,20150,16975,20264,3
108354,16952,20081,17065,20194,3
108355,16955,20205,17067,20318,3
108356,16863,20249,16976,20362,3
108357,16756,20303,16869,20417,3
108358,16650,20362,16763,20475,3
108359,16654,20464,16754,20565,3
108360,16754,20426,16854,20526,3
108361,16846,20371,16958,20485,3
108362,16959,20330,17059,20431,3
108363,16954,20432,17054,20533,3
108364,16847,20470,16960,20583,3
108365,16747,20525,16859,20638,3
108366,16647,20592,16760,20706,3
108367,16643,20702,16756,20815,3
108368,16746,20656,16846,20757,3
108369,16838,20597,16950,20710,3
108370,16944,20542,17056,20655,3
108371,16934,20653,17047,20766,3
108372,16851,20714,16963,20827,3
108373,16739,20761,16839,20862,3
108374,16638,20801,16750,20915,3
108375,16639,20912,16751,21025,3
108376,16732,20871,16844,20984,3
108377,16828,20815,16941,20928,3
108378,16937,20768,17049,20882,3
108379,16937,20883,17049,20996,3
108380,16835,20924,16947,21037,3
108381,16733,20991,16845,21104,3
108382,16641,21028,16754,21141,3
108383,16629,21142,16742,21256,3
108384,16738,21098,16838,21199,3
108385,16828,21045,16941,21159,3
108386,16939,20990,17052,21103,3
108387,16933,21094,17045,21207,3
108388,16829,21140,16942,21253,3
108389,16714,21205,16827,21318,3
108390,16633,21252,16746,21365,3
108391,16633,21364,16746,21477,3
108392,16719,21321,16832,21434,3
108393,16826,21273,16939,21386,3
108394,16935,21215,17048,21328,3
108395,16920,21317,17033,21431,3
108396,16817,21364,16930,21477,3
108397,16731,21425,16843,21538,3
108398,16638,21474,16738,21574,3
108399,16627,21598,16727,21698,3
108400,16708,21549,16821,21662,3
108401,16819,21497,16919,21597,3
108402,16923,21433,17035,21546,3
108403,16911,21548,17023,21661,3
108404,16808,21600,16920,21713,3
108405,16724,21662,16824,21762,3
108406,16618,21709,16731,21822,3
108407,16613,21814,16725,21927,3
108408,16717,21782,16817,21882,3
108409,16815,21715,16928,21829,3
108410,16911,21662,17023,21776,3
108411,16911,21789,17023,21902,3
108412,16811,21852,16898,21940,3
108413,16712,21876,16812,21977,3
108414,16615,21937,16715,22038,3
108415,16605,22043,16717,22156,3
108416,16709,22005,16809,22106,3
108417,16812,21945,16925,22058,3
108418,16906,21899,17019,22013,3
108419,16911,22008,17011,22109,3
108420,16799,22059,16912,22172,3
108421,16703,22117,16803,22218,3
108422,16609,22168,16709,22268,3
108423,16610,22271,16722,22384,3
108424,16706,22240,16806,22341,3
108425,16781,22157,16906,22283,3
108426,16909,22124,17009,22225,3
108427,16909,22228,17021,22342,3
108428,16796,22272,16909,22386,3
108429,16699,22330,16799,22431,3
108430,16618,22399,16706,22487,3
108431,16592,22487,16705,22600,3
108432,16694,22450,16794,22551,3
108433,16800,22388,16913,22501,3
108434,16898,22347,16998,22447,3
108435,16890,22463,17002,22576,3
108436,16803,22518,16891,22606,3
108437,16690,22541,16803,22655,3
108438,16592,22602,16705,22716,3
108439,16591,22714,16703,22828,3
108440,16686,22682,16786,22783,3
108441,16789,22627,16902,22740,3
108442,16896,22573,17009,22687,3
108443,16890,22680,17002,22793,3
108444,16782,22731,16895,22844,3
108445,16691,22791,16791,22892,3
108446,16601,22835,16701,22936,3
108447,16590,22962,16690,23062,3
108448,16679,22910,16779,23011,3
108449,16777,22841,16890,22954,3
108450,16883,22797,16995,22910,3
108451,16883,22908,16995,23021,3
108452,16766,22954,16879,23068,3
108453,16688,23007,16788,23108,3
108454,16600,23074,16700,23174,3
108455,16578,23170,16691,23283,3
108456,16683,23129,16795,23242,3
108457,16777,23074,16889,23187,3
108458,16877,23018,16990,23132,3
108459,16868,23132,16981,23245,3
108460,16770,23178,16883,23291,3
108461,16689,23235,16789,23336,3
108462,16586,23290,16699,23403,3
108463,16685,23344,16785,23445,3
108464,16775,23316,16875,23417,3
108465,16867,23231,16979,23345,3
108466,16868,23351,16980,23465,3
108467,16485,23340,16598,23454,3
108468,16290,23344,16390,23444,3
108469,16381,23287,16493,23400,3
108470,16491,23228,16603,23342,3
108471,16476,23111,16589,23224,3
108472,16371,23175,16496,23301,3
108473,16303,23228,16403,23328,3
108474,16193,23284,16293,23384,3
108475,16194,23172,16307,23285,3
108476,16296,23120,16396,23221,3
108477,16386,23056,16499,23170,3
108478,16486,23006,16598,23119,3
108479,16500,22883,16613,22997,3
108480,16394,22953,16507,23066,3
108481,16302,22995,16414,23108,3
108482,16192,23056,16304,23169,3
108483,16208,22936,16320,23050,3
108484,16294,22889,16406,23002,3
108485,16392,22826,16504,22939,3
108486,16501,22760,16613,22873,3
108487,16497,22673,16609,22786,3
108488,16392,22723,16505,22837,3
108489,16310,22774,16410,22874,3
108490,16195,22824,16307,22938,3
108491,16199,22715,16311,22828,3
